index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,title,song_ids,artist_name
2478,0.311,0.857,9,-4.248,1,0.0548,0.00168,0.0,0.33,0.447,154.955,audio_features,3pQfu2um5BlC2GwV0osAmz,spotify:track:3pQfu2um5BlC2GwV0osAmz,https://api.spotify.com/v1/tracks/3pQfu2um5BlC2GwV0osAmz,https://api.spotify.com/v1/audio-analysis/3pQfu2um5BlC2GwV0osAmz,231960,4,Emo,Wefightfail (feat. Kellin Quinn),,3pQfu2um5BlC2GwV0osAmz,Aerolyn
2479,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,168.528,audio_features,3cNjgVBKTJ1SvKhunrCdVy,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,210580,4,Emo,Please Don't Go,,3cNjgVBKTJ1SvKhunrCdVy,Joel Adams
2480,0.484,0.405,7,-11.089,1,0.032,0.659,0.0,0.0893,0.376,148.55100000000002,audio_features,15n4p6R6Tuht5KAgK3g3IX,spotify:track:15n4p6R6Tuht5KAgK3g3IX,https://api.spotify.com/v1/tracks/15n4p6R6Tuht5KAgK3g3IX,https://api.spotify.com/v1/audio-analysis/15n4p6R6Tuht5KAgK3g3IX,158960,4,Emo,Emily,,15n4p6R6Tuht5KAgK3g3IX,From First To Last
2481,0.6609999999999999,0.8740000000000001,5,-5.904,0,0.0456,0.0168,0.0,0.41,0.682,127.915,audio_features,19OMoO0mT30oGSMGiaOToE,spotify:track:19OMoO0mT30oGSMGiaOToE,https://api.spotify.com/v1/tracks/19OMoO0mT30oGSMGiaOToE,https://api.spotify.com/v1/audio-analysis/19OMoO0mT30oGSMGiaOToE,216667,4,Emo,The Future Freaks Me Out,,19OMoO0mT30oGSMGiaOToE,Motion City Soundtrack
2482,0.5670000000000001,0.267,4,-6.502000000000001,1,0.0299,0.8390000000000001,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4,Emo,Falling,,1ZMiCix7XSAbfAJlEZWMCp,Harry Styles
2483,0.7070000000000001,0.789,0,-5.694,1,0.0544,0.0956,0.0,0.105,0.961,114.028,audio_features,5xyBRqlg0FlFJG7XI3xEpz,spotify:track:5xyBRqlg0FlFJG7XI3xEpz,https://api.spotify.com/v1/tracks/5xyBRqlg0FlFJG7XI3xEpz,https://api.spotify.com/v1/audio-analysis/5xyBRqlg0FlFJG7XI3xEpz,179974,4,Emo,"Wow, I Can Get Sexual Too",,5xyBRqlg0FlFJG7XI3xEpz,Say Anything
2484,0.436,0.931,0,-5.587999999999999,1,0.0534,3.82e-06,0.0061,0.146,0.4029999999999999,185.078,audio_features,5llAcLZpMCl8KmrcVUrE8d,spotify:track:5llAcLZpMCl8KmrcVUrE8d,https://api.spotify.com/v1/tracks/5llAcLZpMCl8KmrcVUrE8d,https://api.spotify.com/v1/audio-analysis/5llAcLZpMCl8KmrcVUrE8d,216081,4,Emo,I Can Tell There Was an Accident Here Earlier,,5llAcLZpMCl8KmrcVUrE8d,Saosin
2485,0.413,0.956,4,-4.7780000000000005,0,0.0667,0.000376,0.0127,0.205,0.713,165.87599999999998,audio_features,5P0NUO2yr8xfV4OoUYdR6T,spotify:track:5P0NUO2yr8xfV4OoUYdR6T,https://api.spotify.com/v1/tracks/5P0NUO2yr8xfV4OoUYdR6T,https://api.spotify.com/v1/audio-analysis/5P0NUO2yr8xfV4OoUYdR6T,210173,4,Emo,Private Eye,,5P0NUO2yr8xfV4OoUYdR6T,Alkaline Trio
2486,0.547,0.289,0,-8.131,1,0.0348,0.645,0.0,0.148,0.213,104.851,audio_features,1ArLnG0bHaHPXqf08sEKM0,spotify:track:1ArLnG0bHaHPXqf08sEKM0,https://api.spotify.com/v1/tracks/1ArLnG0bHaHPXqf08sEKM0,https://api.spotify.com/v1/audio-analysis/1ArLnG0bHaHPXqf08sEKM0,181913,3,Emo,Consequences - orchestra,,1ArLnG0bHaHPXqf08sEKM0,Camila Cabello
2487,0.5,0.295,10,-7.894,1,0.0307,0.901,0.0,0.104,0.273,135.076,audio_features,5Tb6K5YFvUNXREaGbDLn1m,spotify:track:5Tb6K5YFvUNXREaGbDLn1m,https://api.spotify.com/v1/tracks/5Tb6K5YFvUNXREaGbDLn1m,https://api.spotify.com/v1/audio-analysis/5Tb6K5YFvUNXREaGbDLn1m,236907,4,Emo,No Matter What,,5Tb6K5YFvUNXREaGbDLn1m,Calum Scott
2488,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,153.988,audio_features,47EWMOElkkbMp5m9SBkx7d,spotify:track:47EWMOElkkbMp5m9SBkx7d,https://api.spotify.com/v1/tracks/47EWMOElkkbMp5m9SBkx7d,https://api.spotify.com/v1/audio-analysis/47EWMOElkkbMp5m9SBkx7d,184638,1,Emo,IDK You Yet,,47EWMOElkkbMp5m9SBkx7d,Alexander 23
2489,0.59,0.894,4,-3.661,0,0.0579,0.000387,0.000661,0.2689999999999999,0.732,181.208,audio_features,0SjhCnjTT2bXD9RtU8bFT9,spotify:track:0SjhCnjTT2bXD9RtU8bFT9,https://api.spotify.com/v1/tracks/0SjhCnjTT2bXD9RtU8bFT9,https://api.spotify.com/v1/audio-analysis/0SjhCnjTT2bXD9RtU8bFT9,199893,4,Emo,Last Resort,,0SjhCnjTT2bXD9RtU8bFT9,Papa Roach
2490,0.486,0.901,2,-6.943,1,0.0391,4.77e-05,0.0,0.0828,0.348,192.06,audio_features,2ec0NyxHJpuueI501AuCIJ,spotify:track:2ec0NyxHJpuueI501AuCIJ,https://api.spotify.com/v1/tracks/2ec0NyxHJpuueI501AuCIJ,https://api.spotify.com/v1/audio-analysis/2ec0NyxHJpuueI501AuCIJ,218293,4,Emo,Jasey Rae,,2ec0NyxHJpuueI501AuCIJ,All Time Low
2491,0.477,0.917,6,-4.692,1,0.0547,0.00295,0.0,0.268,0.71,150.974,audio_features,1rUHLQEmtefobuukC1SVDf,spotify:track:1rUHLQEmtefobuukC1SVDf,https://api.spotify.com/v1/tracks/1rUHLQEmtefobuukC1SVDf,https://api.spotify.com/v1/audio-analysis/1rUHLQEmtefobuukC1SVDf,141293,4,Emo,Bouncing Off The Walls,,1rUHLQEmtefobuukC1SVDf,Sugarcult
2492,0.449,0.871,4,-6.334,1,0.0536,0.0956,0.0,0.1,0.767,187.949,audio_features,4dYeLvp1VhtMRBQvSUScoz,spotify:track:4dYeLvp1VhtMRBQvSUScoz,https://api.spotify.com/v1/tracks/4dYeLvp1VhtMRBQvSUScoz,https://api.spotify.com/v1/audio-analysis/4dYeLvp1VhtMRBQvSUScoz,170773,4,Emo,Definitely Maybe,,4dYeLvp1VhtMRBQvSUScoz,FM Static
2493,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,audio_features,0eqH0ALoDQevq59YcQ53KE,spotify:track:0eqH0ALoDQevq59YcQ53KE,https://api.spotify.com/v1/tracks/0eqH0ALoDQevq59YcQ53KE,https://api.spotify.com/v1/audio-analysis/0eqH0ALoDQevq59YcQ53KE,199853,4,Emo,Hollaback Girl,,0eqH0ALoDQevq59YcQ53KE,Gwen Stefani
2497,0.372,0.904,5,-4.438,1,0.106,0.0069999999999999,1.34e-06,0.1119999999999999,0.362,159.08100000000002,audio_features,50NQdrO55nqwZrDwKny5NH,spotify:track:50NQdrO55nqwZrDwKny5NH,https://api.spotify.com/v1/tracks/50NQdrO55nqwZrDwKny5NH,https://api.spotify.com/v1/audio-analysis/50NQdrO55nqwZrDwKny5NH,231507,4,Emo,Not Good Enough For Truth In Cliche',,50NQdrO55nqwZrDwKny5NH,Escape the Fate
2498,0.5539999999999999,0.914,9,-3.941,0,0.0529,0.0171,0.0,0.131,0.6409999999999999,116.031,audio_features,2wsMjVktHwupQAmPVckh9X,spotify:track:2wsMjVktHwupQAmPVckh9X,https://api.spotify.com/v1/tracks/2wsMjVktHwupQAmPVckh9X,https://api.spotify.com/v1/audio-analysis/2wsMjVktHwupQAmPVckh9X,172267,4,Emo,Toxic Valentine - Soundtrack Version,,2wsMjVktHwupQAmPVckh9X,All Time Low
2499,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.1009999999999999,0.18,185.2,audio_features,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4,Emo,"i hate u, i love u (feat. olivia o'brien)",,7vRriwrloYVaoAe3a9wJHe,gnash
2500,0.489,0.364,2,-10.672,1,0.03,0.5720000000000001,0.0,0.108,0.377,135.352,audio_features,1ONoPkp5XIuw3tZ1GzrNKZ,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,https://api.spotify.com/v1/tracks/1ONoPkp5XIuw3tZ1GzrNKZ,https://api.spotify.com/v1/audio-analysis/1ONoPkp5XIuw3tZ1GzrNKZ,316987,4,Emo,Miserable At Best,,1ONoPkp5XIuw3tZ1GzrNKZ,Mayday Parade
2501,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,193.9,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4,Emo,Welcome to the Black Parade,,5wQnmLuC1W7ATsArWACrgW,My Chemical Romance
2502,0.335,0.858,7,-4.565,1,0.0532,0.0028899999999999,0.0,0.148,0.451,177.981,audio_features,6IxQ0PdozaZKch1m8tGCwb,spotify:track:6IxQ0PdozaZKch1m8tGCwb,https://api.spotify.com/v1/tracks/6IxQ0PdozaZKch1m8tGCwb,https://api.spotify.com/v1/audio-analysis/6IxQ0PdozaZKch1m8tGCwb,230427,4,Emo,All That I've Got,,6IxQ0PdozaZKch1m8tGCwb,The Used
2503,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.6729999999999999,208.062,audio_features,1j8z4TTjJ1YOdoFEDwJTQa,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/audio-analysis/1j8z4TTjJ1YOdoFEDwJTQa,296520,4,Emo,Ain't It Fun,,1j8z4TTjJ1YOdoFEDwJTQa,Paramore
2504,0.475,0.956,1,-3.823,1,0.123,0.000205,0.0,0.319,0.664,182.826,audio_features,0X0Sce0TWkuYnT8PdNgcB1,spotify:track:0X0Sce0TWkuYnT8PdNgcB1,https://api.spotify.com/v1/tracks/0X0Sce0TWkuYnT8PdNgcB1,https://api.spotify.com/v1/audio-analysis/0X0Sce0TWkuYnT8PdNgcB1,151912,4,Emo,Fucked up Kids,,0X0Sce0TWkuYnT8PdNgcB1,Hit The Lights
2505,0.471,0.474,5,-6.355,1,0.0382,0.723,0.0,0.0964,0.262,120.656,audio_features,7FjKU2mfpEpvKIbx8naZRk,spotify:track:7FjKU2mfpEpvKIbx8naZRk,https://api.spotify.com/v1/tracks/7FjKU2mfpEpvKIbx8naZRk,https://api.spotify.com/v1/audio-analysis/7FjKU2mfpEpvKIbx8naZRk,174793,4,Emo,Used to Be,,7FjKU2mfpEpvKIbx8naZRk,AJ Mitchell
2506,0.513,0.958,2,-4.56,0,0.161,0.000254,0.0,0.653,0.379,201.786,audio_features,6ZAYvILgmRmlAm51ARK5xn,spotify:track:6ZAYvILgmRmlAm51ARK5xn,https://api.spotify.com/v1/tracks/6ZAYvILgmRmlAm51ARK5xn,https://api.spotify.com/v1/audio-analysis/6ZAYvILgmRmlAm51ARK5xn,163253,4,Emo,"Rum Is for Drinking, Not for Burning",,6ZAYvILgmRmlAm51ARK5xn,Senses Fail
2507,0.55,0.706,7,-5.877000000000001,1,0.0316,6.620000000000001e-05,0.0734,0.0417,0.336,127.949,audio_features,2AxlOXHia0PzgHDI6SrsW2,spotify:track:2AxlOXHia0PzgHDI6SrsW2,https://api.spotify.com/v1/tracks/2AxlOXHia0PzgHDI6SrsW2,https://api.spotify.com/v1/audio-analysis/2AxlOXHia0PzgHDI6SrsW2,233035,4,Emo,"Swing, Swing",,2AxlOXHia0PzgHDI6SrsW2,The All-American Rejects
2508,0.442,0.7659999999999999,2,-5.027,1,0.0707,0.0139999999999999,0.0,0.132,0.4679999999999999,147.126,audio_features,370BIaTFAkj59gAEPPWVPR,spotify:track:370BIaTFAkj59gAEPPWVPR,https://api.spotify.com/v1/tracks/370BIaTFAkj59gAEPPWVPR,https://api.spotify.com/v1/audio-analysis/370BIaTFAkj59gAEPPWVPR,228707,4,Emo,Car Underwater,,370BIaTFAkj59gAEPPWVPR,Armor For Sleep
2509,0.476,0.885,6,-3.3110000000000004,1,0.0856,0.0421,0.0,0.06,0.629,164.042,audio_features,3RQFICPJMsBazO66qK808s,spotify:track:3RQFICPJMsBazO66qK808s,https://api.spotify.com/v1/tracks/3RQFICPJMsBazO66qK808s,https://api.spotify.com/v1/audio-analysis/3RQFICPJMsBazO66qK808s,205209,4,Emo,Skyway Avenue,,3RQFICPJMsBazO66qK808s,We The Kings
2510,0.282,0.866,10,-4.223,0,0.0588,0.000705,0.0055,0.1009999999999999,0.2769999999999999,163.987,audio_features,4IDfVjI1TlB1UwlC01T4Bm,spotify:track:4IDfVjI1TlB1UwlC01T4Bm,https://api.spotify.com/v1/tracks/4IDfVjI1TlB1UwlC01T4Bm,https://api.spotify.com/v1/audio-analysis/4IDfVjI1TlB1UwlC01T4Bm,261960,4,Emo,Decode - Twilight Soundtrack Version,,4IDfVjI1TlB1UwlC01T4Bm,Paramore
2511,0.318,0.942,5,-4.125,0,0.0492,0.00435,0.0,0.0962,0.486,134.879,audio_features,1UMfD9AXeunpbd2TKEtuY9,spotify:track:1UMfD9AXeunpbd2TKEtuY9,https://api.spotify.com/v1/tracks/1UMfD9AXeunpbd2TKEtuY9,https://api.spotify.com/v1/audio-analysis/1UMfD9AXeunpbd2TKEtuY9,238573,4,Emo,Satellite,,1UMfD9AXeunpbd2TKEtuY9,Rise Against
2512,0.5720000000000001,0.406,10,-8.624,1,0.0427,0.5870000000000001,4.48e-06,0.102,0.265,119.812,audio_features,2nC3QhMI9reBIOWutbU3Tj,spotify:track:2nC3QhMI9reBIOWutbU3Tj,https://api.spotify.com/v1/tracks/2nC3QhMI9reBIOWutbU3Tj,https://api.spotify.com/v1/audio-analysis/2nC3QhMI9reBIOWutbU3Tj,201084,4,Emo,Moral of the Story,,2nC3QhMI9reBIOWutbU3Tj,Ashe
2513,0.422,0.904,0,-4.531000000000001,1,0.102,0.02,4.49e-06,0.6859999999999999,0.32,163.929,audio_features,1AnesEZjtNHT7Nr2Y4BuNR,spotify:track:1AnesEZjtNHT7Nr2Y4BuNR,https://api.spotify.com/v1/tracks/1AnesEZjtNHT7Nr2Y4BuNR,https://api.spotify.com/v1/audio-analysis/1AnesEZjtNHT7Nr2Y4BuNR,232240,4,Emo,Hero / Heroine,,1AnesEZjtNHT7Nr2Y4BuNR,BOYS LIKE GIRLS
2514,0.7020000000000001,0.904,5,-3.4560000000000004,1,0.0413,0.139,1.59e-06,0.173,0.754,119.997,audio_features,4VET0RNUlyTm87PdxK0fWG,spotify:track:4VET0RNUlyTm87PdxK0fWG,https://api.spotify.com/v1/tracks/4VET0RNUlyTm87PdxK0fWG,https://api.spotify.com/v1/audio-analysis/4VET0RNUlyTm87PdxK0fWG,194093,4,Emo,I.D.G.A.F,,4VET0RNUlyTm87PdxK0fWG,Breathe Carolina
2515,0.445,0.979,1,-3.505,0,0.124,0.000146,0.000612,0.75,0.316,143.007,audio_features,5DoGCnGoFglf9FBCfq5mVb,spotify:track:5DoGCnGoFglf9FBCfq5mVb,https://api.spotify.com/v1/tracks/5DoGCnGoFglf9FBCfq5mVb,https://api.spotify.com/v1/audio-analysis/5DoGCnGoFglf9FBCfq5mVb,221907,4,Emo,Drown,,5DoGCnGoFglf9FBCfq5mVb,Bring Me The Horizon
2516,0.344,0.794,10,-5.275,0,0.0558,0.0607,0.0,0.109,0.349,152.625,audio_features,18KOzNZpwYVVGwQ16rg1bP,spotify:track:18KOzNZpwYVVGwQ16rg1bP,https://api.spotify.com/v1/tracks/18KOzNZpwYVVGwQ16rg1bP,https://api.spotify.com/v1/audio-analysis/18KOzNZpwYVVGwQ16rg1bP,257747,4,Emo,Never Knew,,18KOzNZpwYVVGwQ16rg1bP,The Rocket Summer
2517,0.42,0.983,10,-3.437,1,0.113,0.000263,0.0,0.114,0.513,149.958,audio_features,15qf0H31MChhqKr2zvejla,spotify:track:15qf0H31MChhqKr2zvejla,https://api.spotify.com/v1/tracks/15qf0H31MChhqKr2zvejla,https://api.spotify.com/v1/audio-analysis/15qf0H31MChhqKr2zvejla,197200,4,Emo,All Signs Point to Lauderdale,,15qf0H31MChhqKr2zvejla,A Day To Remember
2518,0.306,0.86,3,-3.833,1,0.0437,0.00083,0.000145,0.0829,0.254,163.727,audio_features,4Fn7WlwqP4bBJiipZfmzVP,spotify:track:4Fn7WlwqP4bBJiipZfmzVP,https://api.spotify.com/v1/tracks/4Fn7WlwqP4bBJiipZfmzVP,https://api.spotify.com/v1/audio-analysis/4Fn7WlwqP4bBJiipZfmzVP,208333,4,Emo,Happens All the Time,,4Fn7WlwqP4bBJiipZfmzVP,Cold
2519,0.451,0.99,2,-3.059,0,0.0874,1.36e-05,0.432,0.546,0.191,110.067,audio_features,51VhgCrpMdrGysx0CMgyIM,spotify:track:51VhgCrpMdrGysx0CMgyIM,https://api.spotify.com/v1/tracks/51VhgCrpMdrGysx0CMgyIM,https://api.spotify.com/v1/audio-analysis/51VhgCrpMdrGysx0CMgyIM,213413,4,Emo,Goodbye My Love,,51VhgCrpMdrGysx0CMgyIM,Lovehatehero
2520,0.568,0.977,1,-4.072,1,0.0436,0.0001699999999999,2.56e-05,0.0921,0.557,136.05100000000002,audio_features,20UNoXiIHDgKrzlRqUcoqd,spotify:track:20UNoXiIHDgKrzlRqUcoqd,https://api.spotify.com/v1/tracks/20UNoXiIHDgKrzlRqUcoqd,https://api.spotify.com/v1/audio-analysis/20UNoXiIHDgKrzlRqUcoqd,182720,4,Emo,Borderline,,20UNoXiIHDgKrzlRqUcoqd,Man Overboard
2521,0.3929999999999999,0.918,9,-4.968999999999999,1,0.0567,0.000265,0.0,0.114,0.342,161.017,audio_features,6xOtKddPrdmIsZ9p8XkFHo,spotify:track:6xOtKddPrdmIsZ9p8XkFHo,https://api.spotify.com/v1/tracks/6xOtKddPrdmIsZ9p8XkFHo,https://api.spotify.com/v1/audio-analysis/6xOtKddPrdmIsZ9p8XkFHo,250853,4,Emo,End of the World,,6xOtKddPrdmIsZ9p8XkFHo,Armor For Sleep
2522,0.5539999999999999,0.8640000000000001,9,-5.062,1,0.0394,0.00605,0.0,0.132,0.299,112.523,audio_features,3Vi93V7o1tT28Cut4gSWi3,spotify:track:3Vi93V7o1tT28Cut4gSWi3,https://api.spotify.com/v1/tracks/3Vi93V7o1tT28Cut4gSWi3,https://api.spotify.com/v1/audio-analysis/3Vi93V7o1tT28Cut4gSWi3,240453,4,Emo,Be My Escape,,3Vi93V7o1tT28Cut4gSWi3,Relient K
2523,0.79,0.922,9,-7.688,0,0.154,0.0445,6.7e-05,0.0899,0.391,135.909,audio_features,5HeWNnz83eN8u0B4UvFQcu,spotify:track:5HeWNnz83eN8u0B4UvFQcu,https://api.spotify.com/v1/tracks/5HeWNnz83eN8u0B4UvFQcu,https://api.spotify.com/v1/audio-analysis/5HeWNnz83eN8u0B4UvFQcu,203533,4,Emo,See You Again (Miley Cyrus cover),,5HeWNnz83eN8u0B4UvFQcu,Breathe Carolina
2524,0.4629999999999999,0.59,9,-11.720999999999998,1,0.0695,0.00224,0.0,0.0612,0.615,168.52700000000002,audio_features,4uY4fBNMiA2vwfQKxsLv0n,spotify:track:4uY4fBNMiA2vwfQKxsLv0n,https://api.spotify.com/v1/tracks/4uY4fBNMiA2vwfQKxsLv0n,https://api.spotify.com/v1/audio-analysis/4uY4fBNMiA2vwfQKxsLv0n,207200,4,Emo,A Day Late,,4uY4fBNMiA2vwfQKxsLv0n,Anberlin
2525,0.51,0.185,11,-13.651,1,0.0644,0.925,0.0,0.122,0.418,158.184,audio_features,1pvGWSvIXr8PTk8nC4SnXK,spotify:track:1pvGWSvIXr8PTk8nC4SnXK,https://api.spotify.com/v1/tracks/1pvGWSvIXr8PTk8nC4SnXK,https://api.spotify.com/v1/audio-analysis/1pvGWSvIXr8PTk8nC4SnXK,185480,4,Emo,Helplessly,,1pvGWSvIXr8PTk8nC4SnXK,Tatiana Manaois
2526,0.7809999999999999,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,157.996,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4,Emo,Thinking out Loud,,34gCuhDGsG4bRPIf9bb02f,Ed Sheeran
2530,0.355,0.986,5,-3.426,1,0.195,0.00487,0.0,0.4,0.3389999999999999,150.381,audio_features,1pbQSK5A6hP8n32Qg4XRNx,spotify:track:1pbQSK5A6hP8n32Qg4XRNx,https://api.spotify.com/v1/tracks/1pbQSK5A6hP8n32Qg4XRNx,https://api.spotify.com/v1/audio-analysis/1pbQSK5A6hP8n32Qg4XRNx,150427,4,Emo,"Girl, Why'd You Run Away?",,1pbQSK5A6hP8n32Qg4XRNx,Reggie And The Full Effect
2531,0.5429999999999999,0.919,1,-4.831,0,0.0415,0.000441,0.0,0.238,0.498,125.017,audio_features,7rojor07Wzc7w3zXOxex80,spotify:track:7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/tracks/7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/audio-analysis/7rojor07Wzc7w3zXOxex80,195307,4,Emo,Halfway Gone,,7rojor07Wzc7w3zXOxex80,Lifehouse
2532,0.413,0.445,1,-7.258999999999999,0,0.025,0.4379999999999999,0.0,0.111,0.1169999999999999,191.124,audio_features,2nBWxgSZ79w9l6t2rUg6pl,spotify:track:2nBWxgSZ79w9l6t2rUg6pl,https://api.spotify.com/v1/tracks/2nBWxgSZ79w9l6t2rUg6pl,https://api.spotify.com/v1/audio-analysis/2nBWxgSZ79w9l6t2rUg6pl,222200,4,Emo,Call Me,,2nBWxgSZ79w9l6t2rUg6pl,Shinedown
2533,0.469,0.974,7,-3.175,0,0.13,0.0679,0.0947,0.391,0.136,129.095,audio_features,19XQb9uJRmHwxb0EOVXkvn,spotify:track:19XQb9uJRmHwxb0EOVXkvn,https://api.spotify.com/v1/tracks/19XQb9uJRmHwxb0EOVXkvn,https://api.spotify.com/v1/audio-analysis/19XQb9uJRmHwxb0EOVXkvn,254853,4,Emo,Image Of The Invisible,,19XQb9uJRmHwxb0EOVXkvn,Thrice
2534,0.546,0.8320000000000001,1,-2.679,1,0.0247,0.000316,0.0,0.177,0.633,192.038,audio_features,3iT4vWUWxqsn4hFTkEaJCi,spotify:track:3iT4vWUWxqsn4hFTkEaJCi,https://api.spotify.com/v1/tracks/3iT4vWUWxqsn4hFTkEaJCi,https://api.spotify.com/v1/audio-analysis/3iT4vWUWxqsn4hFTkEaJCi,202360,4,Emo,Jenny,,3iT4vWUWxqsn4hFTkEaJCi,The Click Five
2535,0.527,0.8340000000000001,1,-5.531000000000001,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,audio_features,1hIupFeRu3nmMcjbjxPnMc,spotify:track:1hIupFeRu3nmMcjbjxPnMc,https://api.spotify.com/v1/tracks/1hIupFeRu3nmMcjbjxPnMc,https://api.spotify.com/v1/audio-analysis/1hIupFeRu3nmMcjbjxPnMc,198333,4,Emo,I'm Just A Kid,,1hIupFeRu3nmMcjbjxPnMc,Simple Plan
2536,0.511,0.635,8,-8.352,0,0.0369,0.0363,3.289999999999999e-05,0.16,0.346,124.168,audio_features,1NnD4Lbp7DFPLI2IGYQHPV,spotify:track:1NnD4Lbp7DFPLI2IGYQHPV,https://api.spotify.com/v1/tracks/1NnD4Lbp7DFPLI2IGYQHPV,https://api.spotify.com/v1/audio-analysis/1NnD4Lbp7DFPLI2IGYQHPV,219437,4,Emo,Mannequin,,1NnD4Lbp7DFPLI2IGYQHPV,Night Argent
2537,0.436,0.492,0,-9.207,1,0.0318,0.782,0.0,0.305,0.535,163.71,audio_features,7mTLtw44fwMGzR4uAonSkA,spotify:track:7mTLtw44fwMGzR4uAonSkA,https://api.spotify.com/v1/tracks/7mTLtw44fwMGzR4uAonSkA,https://api.spotify.com/v1/audio-analysis/7mTLtw44fwMGzR4uAonSkA,228277,4,Emo,Forget Me Not,,7mTLtw44fwMGzR4uAonSkA,Marianas Trench
2538,0.289,0.7959999999999999,0,-4.22,1,0.0494,0.00837,2.61e-05,0.2019999999999999,0.33,169.835,audio_features,4RAOI1etsgbh5NP3T5R8rN,spotify:track:4RAOI1etsgbh5NP3T5R8rN,https://api.spotify.com/v1/tracks/4RAOI1etsgbh5NP3T5R8rN,https://api.spotify.com/v1/audio-analysis/4RAOI1etsgbh5NP3T5R8rN,238680,4,Emo,I Don't Love You,,4RAOI1etsgbh5NP3T5R8rN,My Chemical Romance
2539,0.402,0.8590000000000001,1,-4.41,0,0.0466,0.0394,0.0,0.0745,0.514,190.62,audio_features,6PsISpFaCEKwysPfwO9SfC,spotify:track:6PsISpFaCEKwysPfwO9SfC,https://api.spotify.com/v1/tracks/6PsISpFaCEKwysPfwO9SfC,https://api.spotify.com/v1/audio-analysis/6PsISpFaCEKwysPfwO9SfC,211547,4,Emo,Cute Without The 'E' (Cut From The Team),,6PsISpFaCEKwysPfwO9SfC,Taking Back Sunday
2540,0.296,0.632,6,-5.93,1,0.0414,0.337,0.0,0.0878,0.179,129.881,audio_features,5GJWdBG4jJmmJzKmDxOwGC,spotify:track:5GJWdBG4jJmmJzKmDxOwGC,https://api.spotify.com/v1/tracks/5GJWdBG4jJmmJzKmDxOwGC,https://api.spotify.com/v1/audio-analysis/5GJWdBG4jJmmJzKmDxOwGC,394120,4,Emo,Ever After,,5GJWdBG4jJmmJzKmDxOwGC,Marianas Trench
2541,0.5539999999999999,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,audio_features,7AB0cUXnzuSlAnyHOqmrZr,spotify:track:7AB0cUXnzuSlAnyHOqmrZr,https://api.spotify.com/v1/tracks/7AB0cUXnzuSlAnyHOqmrZr,https://api.spotify.com/v1/audio-analysis/7AB0cUXnzuSlAnyHOqmrZr,162600,4,Emo,Faint,,7AB0cUXnzuSlAnyHOqmrZr,Linkin Park
