id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,is_hot
0l2p5mDOP3czJ2FpD6zWie,Just One Yesterday,Fall Out Boy,0.508,0.907,6.0,-3.443,0.0,0.0565,0.0423,6.829999999999999e-05,0.221,0.5870000000000001,104.997,spotify:track:0l2p5mDOP3czJ2FpD6zWie,https://api.spotify.com/v1/tracks/0l2p5mDOP3czJ2FpD6zWie,https://api.spotify.com/v1/audio-analysis/0l2p5mDOP3czJ2FpD6zWie,244720.0,4.0,0
495BiaNeaqEdLrHXoFJPcq,The First Single,The Format,0.5920000000000001,0.939,4.0,-4.43,1.0,0.0334,0.0028399999999999,1.24e-05,0.0942,0.8390000000000001,127.005,spotify:track:495BiaNeaqEdLrHXoFJPcq,https://api.spotify.com/v1/tracks/495BiaNeaqEdLrHXoFJPcq,https://api.spotify.com/v1/audio-analysis/495BiaNeaqEdLrHXoFJPcq,266893.0,4.0,0
2iIxheqTYiaRm1Xn2hJlY8,You And I,Anarbor,0.616,0.871,0.0,-4.128,1.0,0.049,0.00135,0.0,0.426,0.679,119.967,spotify:track:2iIxheqTYiaRm1Xn2hJlY8,https://api.spotify.com/v1/tracks/2iIxheqTYiaRm1Xn2hJlY8,https://api.spotify.com/v1/audio-analysis/2iIxheqTYiaRm1Xn2hJlY8,177760.0,4.0,0
2XFOuxF5xUZ00RaVfaIdw2,Dark Blue,Jack's Mannequin,0.389,0.954,3.0,-3.945,1.0,0.126,0.00199,0.0,0.135,0.382,162.82299999999998,spotify:track:2XFOuxF5xUZ00RaVfaIdw2,https://api.spotify.com/v1/tracks/2XFOuxF5xUZ00RaVfaIdw2,https://api.spotify.com/v1/audio-analysis/2XFOuxF5xUZ00RaVfaIdw2,251933.0,4.0,0
420JGkyLfLUZcgBHKiIK9v,45,Shinedown,0.446,0.657,7.0,-4.494,1.0,0.0262,0.0022,0.0,0.1889999999999999,0.215,152.132,spotify:track:420JGkyLfLUZcgBHKiIK9v,https://api.spotify.com/v1/tracks/420JGkyLfLUZcgBHKiIK9v,https://api.spotify.com/v1/audio-analysis/420JGkyLfLUZcgBHKiIK9v,250093.0,3.0,0
6cQSR4chKDTFhlCT2MuNwq,Hate (I Really Don't Like You),Plain White T's,0.4479999999999999,0.8140000000000001,1.0,-4.601,0.0,0.0337,0.00145,0.0,0.104,0.523,161.93,spotify:track:6cQSR4chKDTFhlCT2MuNwq,https://api.spotify.com/v1/tracks/6cQSR4chKDTFhlCT2MuNwq,https://api.spotify.com/v1/audio-analysis/6cQSR4chKDTFhlCT2MuNwq,224853.0,4.0,0
6oyJip5XQHRqcsy6hOTqw3,Little Lion Man,Tonight Alive,0.588,0.698,6.0,-4.047,1.0,0.0444,0.00197,8.01e-05,0.114,0.5529999999999999,129.95,spotify:track:6oyJip5XQHRqcsy6hOTqw3,https://api.spotify.com/v1/tracks/6oyJip5XQHRqcsy6hOTqw3,https://api.spotify.com/v1/audio-analysis/6oyJip5XQHRqcsy6hOTqw3,233147.0,4.0,0
4iplm64dNcvu82IbBOqSnX,Bodybag,Hit The Lights,0.5670000000000001,0.94,9.0,-3.155,1.0,0.094,0.0312,0.0,0.411,0.5589999999999999,116.523,spotify:track:4iplm64dNcvu82IbBOqSnX,https://api.spotify.com/v1/tracks/4iplm64dNcvu82IbBOqSnX,https://api.spotify.com/v1/audio-analysis/4iplm64dNcvu82IbBOqSnX,189253.0,4.0,0
3i5qVV8azKqGFK4Gzdt5YS,If You Want Love,NF,0.551,0.386,0.0,-10.22,1.0,0.132,0.659,0.0,0.125,0.245,116.409,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,https://api.spotify.com/v1/tracks/3i5qVV8azKqGFK4Gzdt5YS,https://api.spotify.com/v1/audio-analysis/3i5qVV8azKqGFK4Gzdt5YS,199387.0,1.0,0
2S2s5X3BPd3TZrIw3WSrZj,Ik wil niet zonder jou,Glennis Grace,0.387,0.424,7.0,-7.084,1.0,0.0379,0.688,0.0,0.111,0.191,110.122,spotify:track:2S2s5X3BPd3TZrIw3WSrZj,https://api.spotify.com/v1/tracks/2S2s5X3BPd3TZrIw3WSrZj,https://api.spotify.com/v1/audio-analysis/2S2s5X3BPd3TZrIw3WSrZj,327434.0,4.0,0
2eJyQI0nr69AtxHsXf5wZj,The Mixed Tape,Jack's Mannequin,0.461,0.907,1.0,-4.784,1.0,0.0601,0.021,0.0,0.145,0.429,201.926,spotify:track:2eJyQI0nr69AtxHsXf5wZj,https://api.spotify.com/v1/tracks/2eJyQI0nr69AtxHsXf5wZj,https://api.spotify.com/v1/audio-analysis/2eJyQI0nr69AtxHsXf5wZj,194267.0,4.0,0
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,0.6559999999999999,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.118,0.556,189.028,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff,256733.0,4.0,0
7f3JdMme5hbWmwG7uPmxdV,Great One,Jessie Reyez,0.5710000000000001,0.517,1.0,-5.502999999999999,1.0,0.0508,0.433,0.0,0.255,0.432,164.13,spotify:track:7f3JdMme5hbWmwG7uPmxdV,https://api.spotify.com/v1/tracks/7f3JdMme5hbWmwG7uPmxdV,https://api.spotify.com/v1/audio-analysis/7f3JdMme5hbWmwG7uPmxdV,169827.0,4.0,0
48O6kz322Dzu1R6Al5147q,MakeDamnSure,Taking Back Sunday,0.5529999999999999,0.8370000000000001,6.0,-5.608,1.0,0.0452,0.00941,0.0,0.372,0.432,140.495,spotify:track:48O6kz322Dzu1R6Al5147q,https://api.spotify.com/v1/tracks/48O6kz322Dzu1R6Al5147q,https://api.spotify.com/v1/audio-analysis/48O6kz322Dzu1R6Al5147q,208280.0,4.0,0
2jYmE3Xg0iNDySUm4mqy6Q,Dirty Little Secret,The All-American Rejects,0.467,0.957,10.0,-4.846,1.0,0.0454,0.000241,5.62e-06,0.595,0.445,143.832,spotify:track:2jYmE3Xg0iNDySUm4mqy6Q,https://api.spotify.com/v1/tracks/2jYmE3Xg0iNDySUm4mqy6Q,https://api.spotify.com/v1/audio-analysis/2jYmE3Xg0iNDySUm4mqy6Q,194333.0,4.0,0
7LaLrxeTPDZp7xTidOcr66,Voor Jou,Kempi,0.585,0.623,4.0,-7.042999999999999,1.0,0.45,0.3379999999999999,0.0,0.181,0.3339999999999999,118.94,spotify:track:7LaLrxeTPDZp7xTidOcr66,https://api.spotify.com/v1/tracks/7LaLrxeTPDZp7xTidOcr66,https://api.spotify.com/v1/audio-analysis/7LaLrxeTPDZp7xTidOcr66,124765.0,5.0,0
4OSJUr69yFeEurfzT5iLT5,Kan Niet Met Je,Jairzinho,0.519,0.6409999999999999,6.0,-6.176,0.0,0.181,0.7979999999999999,1.5e-05,0.152,0.752,141.968,spotify:track:4OSJUr69yFeEurfzT5iLT5,https://api.spotify.com/v1/tracks/4OSJUr69yFeEurfzT5iLT5,https://api.spotify.com/v1/audio-analysis/4OSJUr69yFeEurfzT5iLT5,153500.0,4.0,0
4kflIGfjdZJW4ot2ioixTB,Someone Like You,Adele,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,spotify:track:4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,285040.0,4.0,0
5FZxsHWIvUsmSK1IAvm2pp,Best of You,Foo Fighters,0.366,0.94,1.0,-5.119,0.0,0.0696,0.000769,9.42e-05,0.188,0.369,130.19799999999998,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp,255627.0,4.0,0
4aMrJPRZeknLsETWHEVehL,Ik Mis Je,CHO,0.6609999999999999,0.416,1.0,-8.417,1.0,0.306,0.14,0.0,0.2269999999999999,0.364,194.432,spotify:track:4aMrJPRZeknLsETWHEVehL,https://api.spotify.com/v1/tracks/4aMrJPRZeknLsETWHEVehL,https://api.spotify.com/v1/audio-analysis/4aMrJPRZeknLsETWHEVehL,270000.0,3.0,0
2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,0.649,0.888,6.0,-4.807,1.0,0.0293,0.013,2.23e-06,0.0888,0.5529999999999999,201.95,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467.0,4.0,0
3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,3 Doors Down,0.53,0.768,7.0,-5.611000000000001,1.0,0.0284,0.00385,0.0,0.103,0.374,148.095,spotify:track:3WbphvawbMZ8FyqDxYGdSQ,https://api.spotify.com/v1/tracks/3WbphvawbMZ8FyqDxYGdSQ,https://api.spotify.com/v1/audio-analysis/3WbphvawbMZ8FyqDxYGdSQ,260333.0,4.0,0
70NGpcNvhI2hqonWNAETIu,Life After You,Daughtry,0.396,0.7959999999999999,5.0,-3.253,1.0,0.0357,0.0597,0.0,0.407,0.362,154.037,spotify:track:70NGpcNvhI2hqonWNAETIu,https://api.spotify.com/v1/tracks/70NGpcNvhI2hqonWNAETIu,https://api.spotify.com/v1/audio-analysis/70NGpcNvhI2hqonWNAETIu,207213.0,3.0,0
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,0.708,0.186,9.0,-8.953,0.0,0.0422,0.868,0.0,0.0779,0.321,145.082,spotify:track:5a6pdCHlWS2ekOOQ70QnAr,https://api.spotify.com/v1/tracks/5a6pdCHlWS2ekOOQ70QnAr,https://api.spotify.com/v1/audio-analysis/5a6pdCHlWS2ekOOQ70QnAr,156107.0,4.0,0
3hZVFVByKea36JhkVaKG59,Right Back At It Again,A Day To Remember,0.288,0.991,3.0,-3.976,1.0,0.312,0.000126,3.77e-06,0.0902,0.353,169.607,spotify:track:3hZVFVByKea36JhkVaKG59,https://api.spotify.com/v1/tracks/3hZVFVByKea36JhkVaKG59,https://api.spotify.com/v1/audio-analysis/3hZVFVByKea36JhkVaKG59,200036.0,4.0,0
0Fryi0lGdMbPkahcRlYiO7,Gevoel,Dylisa,0.616,0.565,8.0,-7.777,1.0,0.515,0.8370000000000001,0.0,0.1369999999999999,0.8590000000000001,154.57399999999998,spotify:track:0Fryi0lGdMbPkahcRlYiO7,https://api.spotify.com/v1/tracks/0Fryi0lGdMbPkahcRlYiO7,https://api.spotify.com/v1/audio-analysis/0Fryi0lGdMbPkahcRlYiO7,148454.0,4.0,0
2MGpDu11Ute4wFJxaM7m0u,Fully Alive,Flyleaf,0.4539999999999999,0.947,5.0,-4.085,1.0,0.0841,0.0187,0.0,0.346,0.591,149.076,spotify:track:2MGpDu11Ute4wFJxaM7m0u,https://api.spotify.com/v1/tracks/2MGpDu11Ute4wFJxaM7m0u,https://api.spotify.com/v1/audio-analysis/2MGpDu11Ute4wFJxaM7m0u,154133.0,4.0,0
5AcWLXw3J6XVC9Ba6SNB0u,Young And Aspiring,Underoath,0.261,0.992,4.0,-3.286,0.0,0.432,0.000216,1.5e-06,0.77,0.156,180.153,spotify:track:5AcWLXw3J6XVC9Ba6SNB0u,https://api.spotify.com/v1/tracks/5AcWLXw3J6XVC9Ba6SNB0u,https://api.spotify.com/v1/audio-analysis/5AcWLXw3J6XVC9Ba6SNB0u,184640.0,4.0,0
4mGHy0Fx29rIx8kUz6ax4M,Save Me,BrokenRail,0.525,0.933,6.0,-3.605,1.0,0.134,0.0002839999999999,0.0,0.0912,0.522,188.018,spotify:track:4mGHy0Fx29rIx8kUz6ax4M,https://api.spotify.com/v1/tracks/4mGHy0Fx29rIx8kUz6ax4M,https://api.spotify.com/v1/audio-analysis/4mGHy0Fx29rIx8kUz6ax4M,228271.0,4.0,0
29tIH81yDrPA9N7QdcOPJV,Over My Head (Cable Car),A Day To Remember,0.55,0.928,0.0,-5.13,1.0,0.0625,0.000329,1.35e-06,0.0981,0.515,130.02100000000002,spotify:track:29tIH81yDrPA9N7QdcOPJV,https://api.spotify.com/v1/tracks/29tIH81yDrPA9N7QdcOPJV,https://api.spotify.com/v1/audio-analysis/29tIH81yDrPA9N7QdcOPJV,211187.0,4.0,0
32zTrU13WFPoWoPv0wKuXM,Six Feet Under The Stars (Acoustic),All Time Low,0.657,0.401,3.0,-8.749,1.0,0.0294,0.3289999999999999,0.0,0.123,0.682,129.995,spotify:track:32zTrU13WFPoWoPv0wKuXM,https://api.spotify.com/v1/tracks/32zTrU13WFPoWoPv0wKuXM,https://api.spotify.com/v1/audio-analysis/32zTrU13WFPoWoPv0wKuXM,204245.0,4.0,0
5Vac8co5QPblcdlWbHSFsE,"Check Yes, Juliet",We The Kings,0.349,0.919,7.0,-4.124,1.0,0.0838,0.00415,0.0,0.26,0.294,166.916,spotify:track:5Vac8co5QPblcdlWbHSFsE,https://api.spotify.com/v1/tracks/5Vac8co5QPblcdlWbHSFsE,https://api.spotify.com/v1/audio-analysis/5Vac8co5QPblcdlWbHSFsE,218627.0,4.0,0
0X1FYVkgy7Tfw79cY3C7lx,Turning Tables,Adele,0.361,0.446,0.0,-6.044,0.0,0.0281,0.95,1.32e-05,0.132,0.212,155.542,spotify:track:0X1FYVkgy7Tfw79cY3C7lx,https://api.spotify.com/v1/tracks/0X1FYVkgy7Tfw79cY3C7lx,https://api.spotify.com/v1/audio-analysis/0X1FYVkgy7Tfw79cY3C7lx,250000.0,4.0,0
5p0ietGkLNEqx1Z7ijkw5g,My Love,Westlife,0.492,0.593,0.0,-5.975,1.0,0.0255,0.098,0.0,0.257,0.3289999999999999,144.134,spotify:track:5p0ietGkLNEqx1Z7ijkw5g,https://api.spotify.com/v1/tracks/5p0ietGkLNEqx1Z7ijkw5g,https://api.spotify.com/v1/audio-analysis/5p0ietGkLNEqx1Z7ijkw5g,231760.0,4.0,0
57sk9X1fPLXRfkw74XNrmK,We Are,ONE OK ROCK,0.41,0.8340000000000001,5.0,-5.375,1.0,0.054,0.0651,0.0,0.115,0.3329999999999999,147.982,spotify:track:57sk9X1fPLXRfkw74XNrmK,https://api.spotify.com/v1/tracks/57sk9X1fPLXRfkw74XNrmK,https://api.spotify.com/v1/audio-analysis/57sk9X1fPLXRfkw74XNrmK,255400.0,4.0,0
2WYVm7mLtNJkMC4Ns9cHM5,Holiday from Real - 2015 Remastered,Jack's Mannequin,0.367,0.855,0.0,-4.207,1.0,0.0421,0.0331,0.0,0.385,0.366,104.8,spotify:track:2WYVm7mLtNJkMC4Ns9cHM5,https://api.spotify.com/v1/tracks/2WYVm7mLtNJkMC4Ns9cHM5,https://api.spotify.com/v1/audio-analysis/2WYVm7mLtNJkMC4Ns9cHM5,178480.0,4.0,0
5weqqLD5pDadqumvcrRCVA,Kelsey,Metro Station,0.627,0.82,0.0,-4.803,1.0,0.0327,0.00679,0.0,0.214,0.532,119.996,spotify:track:5weqqLD5pDadqumvcrRCVA,https://api.spotify.com/v1/tracks/5weqqLD5pDadqumvcrRCVA,https://api.spotify.com/v1/audio-analysis/5weqqLD5pDadqumvcrRCVA,217373.0,4.0,0
2vCyLvNnBguMAY6iESbxjf,Haven't Had Enough,Marianas Trench,0.7859999999999999,0.623,2.0,-5.0360000000000005,1.0,0.0738,0.0056,0.0,0.0866,0.88,120.05,spotify:track:2vCyLvNnBguMAY6iESbxjf,https://api.spotify.com/v1/tracks/2vCyLvNnBguMAY6iESbxjf,https://api.spotify.com/v1/audio-analysis/2vCyLvNnBguMAY6iESbxjf,208200.0,4.0,0
1zOaxkbS1kAY1gIi0g8sOm,It's My Life,Bon Jovi,0.551,0.913,0.0,-4.063,0.0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,spotify:track:1zOaxkbS1kAY1gIi0g8sOm,https://api.spotify.com/v1/tracks/1zOaxkbS1kAY1gIi0g8sOm,https://api.spotify.com/v1/audio-analysis/1zOaxkbS1kAY1gIi0g8sOm,224493.0,4.0,0
3Nca5js9xKegX655YZ43Uq,I Wanna Dance With Somebody (Who Loves Me) - Recorded at Spotify Studios NYC,Fall Out Boy,0.597,0.909,1.0,-4.785,0.0,0.0585,0.0126,5.01e-05,0.125,0.682,118.981,spotify:track:3Nca5js9xKegX655YZ43Uq,https://api.spotify.com/v1/tracks/3Nca5js9xKegX655YZ43Uq,https://api.spotify.com/v1/audio-analysis/3Nca5js9xKegX655YZ43Uq,262827.0,4.0,0
36UVZPoK8a1Oxh13cY8kOp,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,0.64,0.884,6.0,-2.609,1.0,0.0428,0.0226,0.0,0.187,0.573,124.968,spotify:track:36UVZPoK8a1Oxh13cY8kOp,https://api.spotify.com/v1/tracks/36UVZPoK8a1Oxh13cY8kOp,https://api.spotify.com/v1/audio-analysis/36UVZPoK8a1Oxh13cY8kOp,244000.0,4.0,0
07dtD7iciEL7vHqATMXg3V,What About Now,Daughtry,0.363,0.8340000000000001,9.0,-2.826,0.0,0.0436,0.0629,0.0,0.1639999999999999,0.275,161.972,spotify:track:07dtD7iciEL7vHqATMXg3V,https://api.spotify.com/v1/tracks/07dtD7iciEL7vHqATMXg3V,https://api.spotify.com/v1/audio-analysis/07dtD7iciEL7vHqATMXg3V,250311.0,4.0,0
1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,0.179,0.912,4.0,-3.881,0.0,0.0791,0.0014,0.000294,0.5820000000000001,0.289,182.99,spotify:track:1p1nO35bbi4ZlQgjIA4oa4,https://api.spotify.com/v1/tracks/1p1nO35bbi4ZlQgjIA4oa4,https://api.spotify.com/v1/audio-analysis/1p1nO35bbi4ZlQgjIA4oa4,231533.0,3.0,0
37D1Y1MCcsum2FSCJ01P28,When You See My Friends,Mayday Parade,0.228,0.753,1.0,-4.132,1.0,0.037,0.00149,0.0,0.108,0.291,170.878,spotify:track:37D1Y1MCcsum2FSCJ01P28,https://api.spotify.com/v1/tracks/37D1Y1MCcsum2FSCJ01P28,https://api.spotify.com/v1/audio-analysis/37D1Y1MCcsum2FSCJ01P28,214573.0,4.0,0
40u9RFyKQfXwpPjFzK1bGO,Stupid Girl,Cold,0.43,0.868,0.0,-4.44,1.0,0.0639,0.0001189999999999,0.000389,0.0836,0.1639999999999999,138.80700000000002,spotify:track:40u9RFyKQfXwpPjFzK1bGO,https://api.spotify.com/v1/tracks/40u9RFyKQfXwpPjFzK1bGO,https://api.spotify.com/v1/audio-analysis/40u9RFyKQfXwpPjFzK1bGO,189853.0,3.0,0
0Vvw50dPNRAZP9s5ZoZ6DK,Trade A Moment,Disciple,0.486,0.764,0.0,-3.932,1.0,0.0345,1.63e-05,0.00153,0.0886,0.426,122.018,spotify:track:0Vvw50dPNRAZP9s5ZoZ6DK,https://api.spotify.com/v1/tracks/0Vvw50dPNRAZP9s5ZoZ6DK,https://api.spotify.com/v1/audio-analysis/0Vvw50dPNRAZP9s5ZoZ6DK,234480.0,4.0,0
4gMgjHnAqhO6nUnV2n57Fg,King Of Wishful Thinking,New Found Glory,0.561,0.94,0.0,-2.843,1.0,0.0592,0.0022199999999999,0.0,0.125,0.654,116.99,spotify:track:4gMgjHnAqhO6nUnV2n57Fg,https://api.spotify.com/v1/tracks/4gMgjHnAqhO6nUnV2n57Fg,https://api.spotify.com/v1/audio-analysis/4gMgjHnAqhO6nUnV2n57Fg,220653.0,4.0,0
7r8idehyb1p3PZXd7PmsEi,The Last Of The Real Ones,Fall Out Boy,0.5820000000000001,0.8909999999999999,8.0,-5.239,1.0,0.0457,0.00635,0.0,0.201,0.534,115.027,spotify:track:7r8idehyb1p3PZXd7PmsEi,https://api.spotify.com/v1/tracks/7r8idehyb1p3PZXd7PmsEi,https://api.spotify.com/v1/audio-analysis/7r8idehyb1p3PZXd7PmsEi,230427.0,4.0,0
2BagLPRSrq9j8ASiVd23bt,My Beautiful Rescue,This Providence,0.563,0.5820000000000001,11.0,-9.205,1.0,0.0318,0.127,0.0,0.288,0.652,140.124,spotify:track:2BagLPRSrq9j8ASiVd23bt,https://api.spotify.com/v1/tracks/2BagLPRSrq9j8ASiVd23bt,https://api.spotify.com/v1/audio-analysis/2BagLPRSrq9j8ASiVd23bt,156547.0,4.0,0
7LcNhnWCI9w9ivknoSqtvK,Damned If I Do Ya (Damned If I Don't),All Time Low,0.5539999999999999,0.902,4.0,-4.018,1.0,0.0569,0.00635,0.0,0.3279999999999999,0.657,126.022,spotify:track:7LcNhnWCI9w9ivknoSqtvK,https://api.spotify.com/v1/tracks/7LcNhnWCI9w9ivknoSqtvK,https://api.spotify.com/v1/audio-analysis/7LcNhnWCI9w9ivknoSqtvK,187000.0,4.0,0
396WOfbkqKaXYFwx6XjdOF,Fall To Pieces,Avril Lavigne,0.432,0.9,0.0,-2.832,1.0,0.0447,0.00248,0.0,0.631,0.486,178.08599999999998,spotify:track:396WOfbkqKaXYFwx6XjdOF,https://api.spotify.com/v1/tracks/396WOfbkqKaXYFwx6XjdOF,https://api.spotify.com/v1/audio-analysis/396WOfbkqKaXYFwx6XjdOF,208680.0,4.0,0
7ve7SjgFNCQiuwaYP6uERF,Alive With The Glory Of Love,Say Anything,0.358,0.912,9.0,-4.631,1.0,0.121,0.0541,0.0,0.183,0.626,202.789,spotify:track:7ve7SjgFNCQiuwaYP6uERF,https://api.spotify.com/v1/tracks/7ve7SjgFNCQiuwaYP6uERF,https://api.spotify.com/v1/audio-analysis/7ve7SjgFNCQiuwaYP6uERF,254955.0,4.0,0
1IqKlSMBlwWF0kxY2fBstA,Ape Dos Mil,Glassjaw,0.3329999999999999,0.851,7.0,-5.292999999999999,1.0,0.0948,0.0101,0.0,0.2769999999999999,0.44,108.25,spotify:track:1IqKlSMBlwWF0kxY2fBstA,https://api.spotify.com/v1/tracks/1IqKlSMBlwWF0kxY2fBstA,https://api.spotify.com/v1/audio-analysis/1IqKlSMBlwWF0kxY2fBstA,303093.0,4.0,0
1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,0.5870000000000001,0.299,8.0,-7.365,1.0,0.0263,0.779,0.0,0.123,0.356,189.984,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,259550.0,3.0,0
0W45ni3uikr9z0vPjlBIDw,Playing Games,Summer Walker,0.6659999999999999,0.489,11.0,-5.944,0.0,0.0627,0.547,2.13e-06,0.204,0.4639999999999999,115.555,spotify:track:0W45ni3uikr9z0vPjlBIDw,https://api.spotify.com/v1/tracks/0W45ni3uikr9z0vPjlBIDw,https://api.spotify.com/v1/audio-analysis/0W45ni3uikr9z0vPjlBIDw,141589.0,4.0,0
70vdb3Nf9sUaOax5c6phOT,Teenage Mind,Tate McRae,0.6709999999999999,0.337,4.0,-9.762,0.0,0.0605,0.75,1.38e-06,0.11,0.12,119.716,spotify:track:70vdb3Nf9sUaOax5c6phOT,https://api.spotify.com/v1/tracks/70vdb3Nf9sUaOax5c6phOT,https://api.spotify.com/v1/audio-analysis/70vdb3Nf9sUaOax5c6phOT,155205.0,4.0,0
6NP6BCW2M2I4vdcnXMAvjl,Papa,Stef Bos,0.7440000000000001,0.322,0.0,-13.004,1.0,0.0337,0.718,1.62e-06,0.0841,0.294,119.941,spotify:track:6NP6BCW2M2I4vdcnXMAvjl,https://api.spotify.com/v1/tracks/6NP6BCW2M2I4vdcnXMAvjl,https://api.spotify.com/v1/audio-analysis/6NP6BCW2M2I4vdcnXMAvjl,193093.0,4.0,0
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,0.731,0.867,11.0,-5.881,1.0,0.032,0.0395,0.0,0.0861,0.7759999999999999,208.038,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,200373.0,4.0,0
663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,Evanescence,0.45,0.883,7.0,-4.093999999999999,1.0,0.0524,0.00193,0.0,0.293,0.3279999999999999,186.82,spotify:track:663Karu2rvKLdnY0eo1n3M,https://api.spotify.com/v1/tracks/663Karu2rvKLdnY0eo1n3M,https://api.spotify.com/v1/audio-analysis/663Karu2rvKLdnY0eo1n3M,214707.0,4.0,0
0p6GeAWS4VCZddxNbBtEss,Hometown Glory,Adele,0.451,0.336,10.0,-8.517000000000001,0.0,0.0368,0.962,3.41e-05,0.102,0.211,122.299,spotify:track:0p6GeAWS4VCZddxNbBtEss,https://api.spotify.com/v1/tracks/0p6GeAWS4VCZddxNbBtEss,https://api.spotify.com/v1/audio-analysis/0p6GeAWS4VCZddxNbBtEss,271227.0,4.0,0
63IIUzd6eJBfCGIcF8MFnJ,Way Away,Yellowcard,0.357,0.959,2.0,-4.081,0.0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,https://api.spotify.com/v1/tracks/63IIUzd6eJBfCGIcF8MFnJ,https://api.spotify.com/v1/audio-analysis/63IIUzd6eJBfCGIcF8MFnJ,202093.0,4.0,0
663XpYXOdyF2zv4bTIXffh,Bury Your Head,Saosin,0.319,0.926,6.0,-3.865,0.0,0.0487,0.000121,0.000978,0.3379999999999999,0.359,166.051,spotify:track:663XpYXOdyF2zv4bTIXffh,https://api.spotify.com/v1/tracks/663XpYXOdyF2zv4bTIXffh,https://api.spotify.com/v1/audio-analysis/663XpYXOdyF2zv4bTIXffh,214453.0,4.0,0
1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.435,0.887,9.0,-4.07,1.0,0.0636,0.0007469999999999,0.0,0.0327,0.408,199.935,spotify:track:1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/tracks/1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/audio-analysis/1oagRT7LfpVlNJN6FSZDGp,212040.0,4.0,0
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,0.596,0.8540000000000001,7.0,-5.114,0.0,0.4629999999999999,0.0169,0.0,0.124,0.152,120.274,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418.0,4.0,0
6ihL9TjfRjadfEePzXXyVF,Gives You Hell,The All-American Rejects,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,200.016,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,213107.0,4.0,0
0PXWpNBYg52gABrn1qL1bD,Unwell - 2007 Remaster,Matchbox Twenty,0.442,0.7929999999999999,9.0,-5.152,1.0,0.0347,0.0456,0.0,0.3279999999999999,0.437,161.97,spotify:track:0PXWpNBYg52gABrn1qL1bD,https://api.spotify.com/v1/tracks/0PXWpNBYg52gABrn1qL1bD,https://api.spotify.com/v1/audio-analysis/0PXWpNBYg52gABrn1qL1bD,237267.0,4.0,0
