danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.723,0.534,4.0,-8.621,0.0,0.0571,0.0143,1.88e-05,0.185,0.415,182.144,266600.0,4.0
0.8140000000000001,0.899,1.0,-5.957999999999999,1.0,0.0637,0.00727,0.2189999999999999,0.0979,0.545,119.011,242013.0,4.0
0.595,0.657,1.0,-6.497999999999999,0.0,0.183,0.462,0.000597,0.437,0.718,156.093,273151.0,4.0
0.629,0.5920000000000001,8.0,-8.741,0.0,0.476,0.552,0.0079099999999999,0.131,0.883,159.454,152827.0,4.0
0.6559999999999999,0.555,6.0,-7.6,0.0,0.0374,0.34,0.0,0.0993,0.2239999999999999,120.096,312427.0,4.0
0.604,0.7020000000000001,7.0,-6.287000000000001,1.0,0.305,0.0584,0.0,0.387,0.474,171.53799999999998,316280.0,4.0
0.5760000000000001,0.782,1.0,-10.125,1.0,0.0388,0.608,0.934,0.111,0.111,125.503,243400.0,4.0
0.893,0.5379999999999999,2.0,-8.383,1.0,0.315,0.145,0.0,0.0728,0.539,189.986,216813.0,4.0
0.467,0.672,10.0,-7.371,0.0,0.377,0.0055899999999999,0.243,0.607,0.0648,163.1,200693.0,4.0
0.727,0.696,5.0,-4.472,0.0,0.0706,0.251,0.0,0.0726,0.467,132.077,392827.0,4.0
0.3979999999999999,0.765,2.0,-7.676,1.0,0.46,0.39,0.0,0.201,0.25,173.90200000000002,325600.0,4.0
0.764,0.508,10.0,-13.165,0.0,0.515,0.000347,0.00996,0.0917,0.862,179.257,327400.0,4.0
0.648,0.6829999999999999,2.0,-4.268,1.0,0.221,0.00757,0.0375,0.272,0.604,177.051,180360.0,4.0
0.763,0.52,1.0,-8.53,1.0,0.0974,0.151,0.0134,0.0974,0.521,105.02,202587.0,4.0
0.6759999999999999,0.5760000000000001,7.0,-7.669,0.0,0.0418,0.153,0.000368,0.125,0.248,127.993,176098.0,4.0
0.813,0.693,10.0,-8.0,0.0,0.266,0.0341,0.0,0.121,0.618,103.508,391693.0,4.0
0.715,0.57,0.0,-7.682,0.0,0.172,0.222,2.32e-06,0.3429999999999999,0.371,107.766,232293.0,4.0
0.917,0.6920000000000001,2.0,-11.665,1.0,0.244,0.185,1.09e-05,0.0686,0.8190000000000001,111.782,235840.0,4.0
0.512,0.807,9.0,-4.629,1.0,0.324,0.0926,0.0,0.682,0.497,191.542,254666.0,4.0
0.755,0.596,7.0,-6.805,1.0,0.166,0.327,0.0,0.0804,0.799,173.972,214680.0,4.0
0.882,0.809,6.0,-6.622999999999999,0.0,0.21,0.00233,2.35e-06,0.301,0.53,105.462,241800.0,4.0
0.915,0.6920000000000001,9.0,-7.544,1.0,0.0857,0.15,0.0001199999999999,0.0964,0.713,118.981,137174.0,4.0
0.72,0.682,10.0,-8.246,0.0,0.145,0.733,6.330000000000001e-05,0.109,0.569,173.99200000000002,157378.0,4.0
0.908,0.762,9.0,-4.773,0.0,0.153,0.0658,0.0,0.104,0.8690000000000001,148.016,297933.0,4.0
0.6779999999999999,0.794,10.0,-6.186,0.0,0.14,0.2739999999999999,1.68e-06,0.124,0.54,174.748,290573.0,4.0
0.633,0.779,6.0,-6.968,1.0,0.295,0.645,0.0,0.1119999999999999,0.72,165.984,268916.0,4.0
0.7979999999999999,0.733,7.0,-4.811,0.0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427.0,4.0
0.755,0.6920000000000001,0.0,-2.853,0.0,0.3379999999999999,0.487,0.0,0.342,0.092,166.196,225360.0,4.0
0.77,0.858,10.0,-1.835,0.0,0.125,0.0111,0.0,0.0904,0.754,170.97400000000002,257933.0,4.0
0.894,0.4039999999999999,9.0,-5.912999999999999,0.0,0.13,0.4529999999999999,1.57e-06,0.0801,0.759,204.018,236507.0,4.0
0.715,0.833,2.0,-5.379,1.0,0.108,0.00631,0.0,0.1639999999999999,0.612,190.974,213093.0,4.0
0.787,0.613,2.0,-6.511,1.0,0.0967,0.486,0.0,0.115,0.0744,122.033,166331.0,4.0
0.826,0.5660000000000001,10.0,-10.747,0.0,0.31,0.1969999999999999,0.0,0.356,0.653,198.26,216133.0,4.0
0.532,0.7709999999999999,6.0,-3.815,0.0,0.35,0.165,0.0,0.1119999999999999,0.701,180.335,274680.0,4.0
0.7140000000000001,0.825,11.0,-5.447,0.0,0.0751,0.0128,0.000569,0.049,0.7509999999999999,188.148,258560.0,4.0
0.647,0.564,1.0,-7.52,1.0,0.109,0.0138,0.0,0.144,0.639,189.974,298707.0,4.0
0.7490000000000001,0.925,10.0,-5.034,1.0,0.2269999999999999,0.241,0.0,0.52,0.6409999999999999,173.97799999999998,263373.0,4.0
0.775,0.517,11.0,-8.186,1.0,0.1369999999999999,0.122,0.0142,0.609,0.613,104.018,246952.0,4.0
0.816,0.775,11.0,-3.323,1.0,0.2339999999999999,0.16,0.00031,0.0543,0.527,186.862,270587.0,4.0
0.7759999999999999,0.562,9.0,-6.901,1.0,0.363,0.0399,0.0,0.138,0.521,169.03,147867.0,4.0
0.86,0.8859999999999999,7.0,-3.48,1.0,0.253,0.0434,0.0,0.0566,0.52,175.18200000000002,285373.0,4.0
0.875,0.723,6.0,-5.439,0.0,0.3,0.0181,0.0,0.327,0.62,165.93400000000003,244933.0,4.0
0.826,0.483,8.0,-11.298,0.0,0.371,0.609,3.77e-05,0.145,0.1159999999999999,131.88299999999998,220402.0,3.0
0.901,0.813,7.0,-4.509,1.0,0.1989999999999999,0.0325,1.09e-05,0.144,0.502,192.884,251720.0,4.0
0.669,0.738,7.0,-4.626,1.0,0.345,0.2339999999999999,0.000822,0.109,0.324,177.958,258876.0,4.0
0.8190000000000001,0.525,6.0,-8.85,1.0,0.104,0.00524,1.6100000000000002e-05,0.0954,0.15,124.856,163200.0,4.0
0.725,0.682,2.0,-3.632,1.0,0.216,0.0268,0.0,0.0972,0.3289999999999999,124.989,202045.0,4.0
0.665,0.628,8.0,-6.33,1.0,0.2789999999999999,0.043,3.46e-05,0.4539999999999999,0.299,196.516,138482.0,4.0
0.6779999999999999,0.794,10.0,-6.186,0.0,0.14,0.2739999999999999,1.68e-06,0.124,0.54,174.748,290573.0,4.0
0.6459999999999999,0.6809999999999999,7.0,-5.847,1.0,0.0764,0.6829999999999999,4.84e-06,0.107,0.421,131.89600000000002,176732.0,4.0
0.8540000000000001,0.71,4.0,-6.32,0.0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,214947.0,4.0
0.574,0.8590000000000001,1.0,-2.401,1.0,0.193,0.195,0.0,0.416,0.828,171.392,152246.0,4.0
0.868,0.6459999999999999,1.0,-4.674,0.0,0.288,0.303,0.0,0.284,0.67,177.282,304600.0,4.0
0.723,0.593,10.0,-5.816,1.0,0.0308,0.1939999999999999,5.3500000000000006e-05,0.217,0.273,185.97,228610.0,4.0
0.7509999999999999,0.752,10.0,-7.638999999999999,0.0,0.0752,0.8270000000000001,0.000302,0.094,0.7879999999999999,120.191,253440.0,3.0
0.8390000000000001,0.945,11.0,-4.95,1.0,0.348,0.0721,3.77e-05,0.118,0.81,167.128,253653.0,4.0
0.747,0.52,10.0,-10.523,0.0,0.0357,0.0977,0.0537,0.142,0.601,185.738,232773.0,4.0
0.752,0.765,9.0,-5.805,0.0,0.0908,0.118,0.0,0.31,0.309,105.998,193748.0,4.0
0.7390000000000001,0.872,11.0,-4.059,0.0,0.3329999999999999,0.0217,0.0,0.26,0.684,190.168,238746.0,4.0
0.774,0.332,9.0,-9.014,1.0,0.0534,0.784,0.0,0.0701,0.503,180.06,149344.0,4.0
0.89,0.542,10.0,-4.8260000000000005,0.0,0.314,0.523,0.0,0.123,0.565,156.916,165293.0,4.0
0.5429999999999999,0.84,3.0,-4.9,1.0,0.354,0.0487,0.0,0.3289999999999999,0.625,175.21200000000002,245573.0,4.0
0.526,0.457,10.0,-9.691,1.0,0.187,0.0865,0.00119,0.1119999999999999,0.148,121.322,252893.0,4.0
0.706,0.919,10.0,-5.053999999999999,0.0,0.2689999999999999,0.0201,0.0,0.2689999999999999,0.805,185.416,248693.0,4.0
0.5660000000000001,0.789,5.0,-3.841,1.0,0.226,0.0828,0.0,0.119,0.635,195.82,199547.0,4.0
0.375,0.722,7.0,-6.7,1.0,0.243,0.1,0.00336,0.633,0.612,181.424,258587.0,4.0
0.562,0.7140000000000001,11.0,-7.936,0.0,0.18,0.539,0.0,0.703,0.509,151.974,179040.0,4.0
0.742,0.579,0.0,-5.024,1.0,0.2019999999999999,0.0381,0.0,0.0952,0.502,144.994,258475.0,4.0
0.7609999999999999,0.696,11.0,-5.811,0.0,0.241,0.114,0.0,0.5589999999999999,0.272,114.957,258880.0,4.0
0.655,0.6759999999999999,5.0,-5.959,0.0,0.0378,0.484,0.0,0.212,0.8270000000000001,141.989,164155.0,4.0
0.594,0.762,9.0,-7.951,0.0,0.0899,0.426,0.0,0.085,0.588,139.93200000000002,277813.0,4.0
0.696,0.65,4.0,-5.712000000000001,0.0,0.0326,0.0066599999999999,0.153,0.14,0.5870000000000001,183.99400000000003,215387.0,4.0
0.5489999999999999,0.532,4.0,-6.234,0.0,0.0309,0.147,1.34e-06,0.1689999999999999,0.126,111.066,194608.0,4.0
0.77,0.4029999999999999,1.0,-12.050999999999998,0.0,0.0844,0.1169999999999999,3.5100000000000006e-05,0.319,0.4479999999999999,165.252,301867.0,4.0
0.768,0.674,6.0,-7.747000000000001,0.0,0.324,0.524,0.0,0.109,0.71,179.82,328229.0,3.0
0.484,0.66,0.0,-11.224,1.0,0.146,0.079,3.51e-06,0.3329999999999999,0.588,176.83599999999998,239787.0,4.0
0.504,0.746,1.0,-5.263999999999999,0.0,0.452,0.1369999999999999,0.0,0.1169999999999999,0.506,119.536,152000.0,3.0
0.8220000000000001,0.613,1.0,-5.1610000000000005,1.0,0.3879999999999999,0.0379,0.0,0.377,0.301,154.91299999999998,226273.0,4.0
0.637,0.8340000000000001,3.0,-4.686,0.0,0.3229999999999999,0.614,0.0,0.317,0.715,174.62400000000002,193733.0,4.0
0.757,0.78,1.0,-5.038,1.0,0.319,0.0811,0.0,0.113,0.59,195.834,232507.0,4.0
0.8009999999999999,0.6990000000000001,11.0,-8.18,0.0,0.2789999999999999,0.00575,0.0,0.146,0.655,189.21,238467.0,4.0
0.397,0.701,1.0,-7.327999999999999,1.0,0.0737,0.0127,0.000207,0.7490000000000001,0.179,149.036,190285.0,4.0
0.928,0.7709999999999999,3.0,-5.935,0.0,0.251,0.102,1.07e-05,0.3379999999999999,0.679,187.974,231160.0,4.0
0.6609999999999999,0.752,1.0,-6.122999999999999,0.0,0.0869,0.0214,0.00566,0.258,0.617,186.21400000000003,242133.0,4.0
0.5670000000000001,0.723,9.0,-5.33,0.0,0.29,0.0121,0.0,0.264,0.272,128.463,175907.0,4.0
0.863,0.838,10.0,-4.593,0.0,0.24,0.138,2.77e-06,0.0533,0.7559999999999999,195.99400000000003,234006.0,4.0
0.795,0.6,2.0,-14.004,1.0,0.341,0.1119999999999999,0.000171,0.111,0.633,203.56,250133.0,4.0
0.8059999999999999,0.613,9.0,-11.08,0.0,0.372,0.0545,0.0,0.129,0.688,182.99400000000003,254027.0,4.0
0.737,0.6970000000000001,2.0,-3.716,1.0,0.254,0.0756,0.0,0.359,0.662,104.917,235187.0,4.0
0.7709999999999999,0.662,2.0,-6.535,1.0,0.233,0.0506,0.0343,0.3389999999999999,0.603,177.916,183920.0,4.0
0.8440000000000001,0.5529999999999999,8.0,-7.284,0.0,0.356,0.156,1.32e-06,0.0816,0.511,114.939,283752.0,4.0
0.536,0.836,8.0,-5.107,1.0,0.474,0.0634,0.0,0.21,0.3979999999999999,187.328,267813.0,4.0
0.544,0.626,2.0,-9.544,0.0,0.3339999999999999,0.311,0.0,0.106,0.3989999999999999,158.202,274826.0,1.0
0.5329999999999999,0.772,0.0,-6.691,0.0,0.255,0.0986,0.0,0.177,0.158,176.454,197949.0,4.0
0.759,0.245,6.0,-6.545,1.0,0.138,0.515,0.000154,0.102,0.209,193.984,237507.0,4.0
0.497,0.595,5.0,-8.096,0.0,0.353,0.00528,0.0,0.136,0.2319999999999999,171.322,125680.0,4.0
0.858,0.741,0.0,-8.287,1.0,0.0753,7.840000000000001e-05,0.000261,0.186,0.862,151.071,152373.0,4.0
0.6559999999999999,0.617,1.0,-3.497,1.0,0.0304,0.155,0.0,0.0933,0.539,184.17,96053.0,4.0
0.495,0.351,3.0,-14.669,0.0,0.34,0.485,0.0,0.0967,0.271,134.369,301960.0,4.0
0.787,0.72,7.0,-7.569,1.0,0.251,0.222,0.0,0.633,0.5379999999999999,121.003,253467.0,4.0
0.775,0.637,1.0,-7.746,0.0,0.14,0.238,0.0,0.2739999999999999,0.545,172.24,264287.0,4.0
0.5539999999999999,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,159.27,190067.0,4.0
0.716,0.722,11.0,-4.63,1.0,0.16,0.13,0.0,0.0531,0.477,181.99400000000003,283173.0,4.0
0.6809999999999999,0.621,1.0,-10.024,1.0,0.34,0.036,0.00555,0.138,0.428,135.53799999999998,298027.0,4.0
0.6890000000000001,0.775,7.0,-4.396,1.0,0.0807,0.0727,0.0,0.091,0.382,119.99,244000.0,4.0
0.713,0.6779999999999999,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.7340000000000001,138.009,271333.0,4.0
0.579,0.7240000000000001,1.0,-7.896,0.0,0.33,0.0659,0.0,0.73,0.5489999999999999,169.86,274375.0,4.0
0.78,0.634,1.0,-5.941,1.0,0.16,0.0199,2.98e-05,0.29,0.754,125.25,304507.0,4.0
0.665,0.7,1.0,-6.147,1.0,0.325,0.16,0.0,0.381,0.604,173.922,204387.0,4.0
0.405,0.889,2.0,-3.303,1.0,0.317,0.0922,0.0,0.446,0.3379999999999999,165.83599999999998,229480.0,4.0
0.838,0.713,11.0,-7.062,0.0,0.254,0.0248,2.05e-06,0.121,0.7090000000000001,185.808,211893.0,4.0
0.485,0.604,1.0,-4.591,1.0,0.345,0.141,0.0,0.0668,0.45,170.33700000000002,234853.0,4.0
0.812,0.6579999999999999,6.0,-6.834,1.0,0.157,0.00607,0.0,0.134,0.514,191.978,217187.0,4.0
0.93,0.5710000000000001,11.0,-2.874,0.0,0.355,0.0176,0.0,0.0456,0.871,190.054,300234.0,4.0
0.669,0.809,7.0,-7.146,1.0,0.147,0.00137,0.0,0.38,0.5720000000000001,195.77,249293.0,4.0
0.573,0.81,9.0,-5.088,0.0,0.374,0.228,0.0,0.474,0.4629999999999999,119.978,220996.0,4.0
0.755,0.0625,7.0,-24.694000000000003,1.0,0.0555,0.945,0.816,0.178,0.462,114.984,185876.0,4.0
0.674,0.687,1.0,-5.157,1.0,0.1,0.032,4.92e-06,0.347,0.508,180.216,170667.0,4.0
0.939,0.551,1.0,-9.126,1.0,0.291,0.0311,0.0,0.192,0.42,118.552,337941.0,4.0
0.8859999999999999,0.427,6.0,-10.028,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184.0,4.0
0.731,0.6609999999999999,6.0,-6.562,0.0,0.376,0.145,0.0,0.12,0.369,175.824,292520.0,4.0
0.541,0.634,1.0,-5.169,1.0,0.264,0.0699,0.0,0.115,0.195,171.688,271133.0,4.0
0.61,0.4579999999999999,9.0,-11.336,1.0,0.36,0.696,0.000103,0.0852,0.246,192.099,240342.0,4.0
0.7290000000000001,0.705,11.0,-7.27,0.0,0.396,0.2269999999999999,0.0,0.109,0.626,183.164,253307.0,4.0
0.8320000000000001,0.462,2.0,-10.503,1.0,0.26,0.416,0.00347,0.131,0.242,203.724,189760.0,4.0
0.611,0.4589999999999999,0.0,-3.926,0.0,0.0422,0.614,0.0,0.126,0.177,148.28,213878.0,4.0
0.6,0.5770000000000001,1.0,-8.17,1.0,0.259,0.128,0.0,0.287,0.131,140.944,222560.0,4.0
0.767,0.8640000000000001,10.0,-1.847,0.0,0.133,0.0116,0.0,0.0957,0.747,170.95,257907.0,4.0
0.7120000000000001,0.562,10.0,-6.007999999999999,1.0,0.129,0.125,0.0,0.136,0.142,140.0,236480.0,4.0
0.623,0.894,5.0,-4.914,1.0,0.3,0.309,2e-05,0.358,0.2339999999999999,184.108,195107.0,4.0
0.893,0.5760000000000001,1.0,-7.513999999999999,1.0,0.357,0.0938,0.0,0.0758,0.861,188.614,293840.0,4.0
0.775,0.5539999999999999,7.0,-6.448,0.0,0.3229999999999999,0.326,0.0,0.108,0.175,144.047,214955.0,4.0
0.633,0.962,8.0,-3.411,1.0,0.242,0.00825,0.0,0.377,0.5770000000000001,188.098,86000.0,4.0
0.401,0.532,5.0,-11.554,0.0,0.508,0.103,0.0,0.478,0.413,169.554,60000.0,4.0
0.41,0.8640000000000001,11.0,-2.855,1.0,0.314,0.044,0.0,0.593,0.677,180.24,182973.0,4.0
0.6,0.723,6.0,-4.928,0.0,0.158,0.109,0.0,0.1669999999999999,0.4629999999999999,149.881,195268.0,4.0
0.8,0.361,6.0,-10.849,0.0,0.0635,0.0355,3.75e-06,0.0668,0.887,186.118,236067.0,4.0
0.531,0.8029999999999999,1.0,-3.284,1.0,0.0717,0.0796,1.7100000000000002e-05,0.176,0.221,142.113,299613.0,4.0
0.867,0.555,11.0,-7.747000000000001,0.0,0.316,0.0708,0.1639999999999999,0.122,0.452,155.998,136702.0,4.0
0.805,0.415,1.0,-11.116,1.0,0.319,0.151,0.0001889999999999,0.105,0.52,132.815,260318.0,4.0
0.769,0.156,11.0,-10.7,0.0,0.035,0.585,0.015,0.102,0.527,105.95,144733.0,4.0
0.65,0.8590000000000001,1.0,-4.54,0.0,0.0957,0.021,0.0,0.0986,0.1689999999999999,127.828,197800.0,4.0
0.741,0.478,9.0,-7.06,1.0,0.0359,0.0779,0.0,0.15,0.479,194.074,239987.0,4.0
0.8240000000000001,0.8170000000000001,11.0,-5.935,0.0,0.36,0.1689999999999999,0.0,0.354,0.685,181.092,193000.0,4.0
0.883,0.5529999999999999,6.0,-13.232,0.0,0.944,0.0161,0.0,0.228,0.578,183.506,220840.0,4.0
0.3279999999999999,0.622,5.0,-7.291,0.0,0.0866,0.858,0.0,0.104,0.401,148.534,228093.0,4.0
0.84,0.493,11.0,-5.9,0.0,0.0475,0.332,0.00105,0.121,0.361,193.996,257360.0,4.0
0.432,0.5539999999999999,7.0,-8.046,0.0,0.114,0.797,0.0,0.0804,0.5,158.688,80000.0,4.0
0.544,0.812,1.0,-6.431,1.0,0.3929999999999999,0.0185,0.0,0.481,0.6779999999999999,183.529,180000.0,4.0
0.633,0.3929999999999999,5.0,-12.603,0.0,0.0393,0.858,0.925,0.0817,0.423,152.04399999999998,231040.0,4.0
0.5920000000000001,0.87,1.0,-4.55,1.0,0.27,0.00432,0.0,0.0596,0.794,180.13,234851.0,4.0
0.59,0.672,1.0,-11.792,1.0,0.412,0.125,1.04e-06,0.147,0.688,206.247,286440.0,4.0
0.7909999999999999,0.627,1.0,-7.474,1.0,0.307,0.477,0.0,0.645,0.708,189.924,228467.0,4.0
0.964,0.642,1.0,-5.831,0.0,0.109,0.0543,3.68e-05,0.158,0.547,107.006,274440.0,4.0
0.506,0.83,10.0,-5.861000000000001,0.0,0.218,0.287,7.190000000000001e-05,0.148,0.691,181.65,265267.0,4.0
0.875,0.6579999999999999,0.0,-3.641,1.0,0.359,0.275,0.0,0.122,0.6609999999999999,184.078,274093.0,4.0
0.318,0.7659999999999999,9.0,-6.3020000000000005,0.0,0.0412,0.13,0.166,0.34,0.195,128.378,280000.0,3.0
0.5429999999999999,0.721,1.0,-6.805,1.0,0.317,0.17,1.06e-06,0.59,0.499,165.984,251413.0,4.0
0.721,0.76,1.0,-6.242000000000001,1.0,0.362,0.354,0.0,0.344,0.73,160.025,264013.0,3.0
0.55,0.917,0.0,-3.159,1.0,0.0638,0.00428,0.0,0.1969999999999999,0.601,126.115,177827.0,4.0
0.8059999999999999,0.5720000000000001,6.0,-11.573,1.0,0.3,0.0331,7e-05,0.0686,0.73,188.164,178267.0,4.0
0.619,0.8420000000000001,1.0,-5.473,0.0,0.291,0.235,0.0,0.1689999999999999,0.478,202.896,171125.0,4.0
0.988,0.633,5.0,-15.012,0.0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,248160.0,4.0
0.782,0.584,10.0,-8.349,0.0,0.242,0.2019999999999999,0.0,0.157,0.51,184.99,181760.0,4.0
0.7440000000000001,0.696,7.0,-8.312999999999999,0.0,0.162,0.0535,0.0454,0.128,0.563,190.14,203733.0,4.0
0.721,0.3389999999999999,0.0,-11.195,1.0,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747.0,4.0
0.664,0.667,4.0,-5.941,1.0,0.154,0.64,1.22e-06,0.0753,0.381,180.06400000000002,227533.0,4.0
0.7170000000000001,0.6679999999999999,9.0,-9.654,1.0,0.3389999999999999,0.1119999999999999,2.93e-06,0.212,0.6,176.66,274907.0,4.0
0.634,0.752,4.0,-5.26,0.0,0.344,0.866,0.0,0.0988,0.467,175.8,175116.0,4.0
0.652,0.809,5.0,-5.276,1.0,0.17,0.1639999999999999,0.0,0.175,0.512,189.572,254466.0,4.0
0.752,0.55,6.0,-8.829,1.0,0.0685,0.0233,0.0,0.0731,0.728,180.082,249907.0,4.0
0.511,0.687,2.0,-8.443,1.0,0.513,0.243,0.000162,0.2319999999999999,0.416,132.476,193560.0,4.0
0.51,0.503,10.0,-8.756,0.0,0.242,0.0216,0.002,0.108,0.193,153.582,243773.0,4.0
0.61,0.5720000000000001,0.0,-7.985,0.0,0.241,0.534,4.28e-06,0.114,0.365,168.05200000000002,167000.0,4.0
0.762,0.518,9.0,-7.282,0.0,0.111,0.235,0.0,0.113,0.546,144.96200000000002,215189.0,4.0
0.649,0.601,9.0,-7.311,0.0,0.0738,0.000449,0.0,0.127,0.263,119.271,143969.0,4.0
0.351,0.622,8.0,-6.495,0.0,0.235,0.256,3.44e-05,0.613,0.457,166.75,253387.0,4.0
0.732,0.6629999999999999,6.0,-7.616,0.0,0.192,0.0819,0.0,0.115,0.2269999999999999,139.964,210587.0,4.0
0.795,0.7609999999999999,10.0,-7.266,0.0,0.159,0.0322,0.573,0.275,0.594,204.752,289693.0,4.0
0.693,0.7290000000000001,4.0,-8.281,0.0,0.0347,0.000107,1.9e-05,0.119,0.614,167.97799999999998,278453.0,4.0
0.647,0.669,6.0,-7.874,1.0,0.282,0.0823,0.0,0.342,0.5529999999999999,192.538,299627.0,4.0
0.769,0.752,11.0,-6.0,1.0,0.324,0.031,2.79e-06,0.0564,0.527,180.45,243107.0,4.0
0.853,0.5579999999999999,1.0,-7.447999999999999,1.0,0.2019999999999999,0.0462,0.0,0.341,0.654,142.079,205879.0,4.0
0.5710000000000001,0.8690000000000001,1.0,-5.48,0.0,0.42,0.0675,0.0,0.0485,0.503,169.695,207680.0,4.0
0.946,0.396,10.0,-8.458,1.0,0.476,0.272,0.0,0.129,0.693,120.091,209747.0,4.0
0.433,0.905,2.0,-5.093999999999999,1.0,0.281,0.0107,0.0,0.161,0.6409999999999999,171.791,206550.0,4.0
0.6459999999999999,0.64,3.0,-6.522,0.0,0.0424,0.0348,0.0,0.108,0.882,134.03,216041.0,4.0
0.65,0.6829999999999999,1.0,-7.098,0.0,0.311,0.0887,0.0,0.252,0.33,130.07299999999998,203227.0,4.0
0.7170000000000001,0.597,10.0,-4.465,1.0,0.0838,0.3829999999999999,0.0,0.14,0.44,154.096,134853.0,4.0
0.718,0.7759999999999999,7.0,-5.207999999999999,0.0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787.0,4.0
0.626,0.782,1.0,-5.242999999999999,1.0,0.1169999999999999,0.204,0.0,0.34,0.68,201.922,149642.0,4.0
0.506,0.412,7.0,-5.64,1.0,0.1369999999999999,0.667,0.0,0.0983,0.195,173.115,192827.0,3.0
0.8190000000000001,0.312,0.0,-7.042999999999999,1.0,0.109,0.4589999999999999,0.0,0.0569,0.128,128.993,227013.0,4.0
0.524,0.496,1.0,-10.574000000000002,1.0,0.0809,0.181,0.0,0.0973,0.473,193.404,120059.0,4.0
0.693,0.5329999999999999,2.0,-10.954,0.0,0.0402,0.107,0.0,0.0695,0.568,127.661,291907.0,4.0
0.514,0.278,2.0,-10.861,1.0,0.0517,0.64,0.00268,0.108,0.185,212.88,214622.0,4.0
0.947,0.695,8.0,-8.892000000000001,1.0,0.0788,0.00407,0.0,0.0938,0.823,117.016,246347.0,4.0
0.755,0.47,1.0,-8.72,1.0,0.139,0.0153,0.0,0.118,0.0604,152.112,184960.0,4.0
0.541,0.363,9.0,-8.682,1.0,0.0376,0.38,0.0,0.123,0.27,179.697,210000.0,3.0
0.7,0.43,1.0,-8.437000000000001,0.0,0.0399,0.787,0.0004759999999999,0.129,0.103,200.016,220800.0,4.0
0.537,0.5870000000000001,7.0,-7.486000000000001,0.0,0.0771,0.0275,0.0,0.0961,0.365,149.748,221920.0,4.0
0.83,0.616,4.0,-7.382999999999999,0.0,0.0499,0.243,0.0,0.0477,0.386,123.965,218600.0,4.0
0.637,0.73,5.0,-5.38,0.0,0.0874,0.3229999999999999,0.0,0.0981,0.732,187.734,218947.0,4.0
0.753,0.931,2.0,-4.922,1.0,0.0652,0.00994,0.0069599999999999,0.2339999999999999,0.767,113.029,189693.0,4.0
0.607,0.713,5.0,-6.206,1.0,0.243,0.166,0.0,0.769,0.482,134.994,245333.0,4.0
0.8140000000000001,0.899,1.0,-5.957999999999999,1.0,0.0637,0.00727,0.2189999999999999,0.0979,0.545,119.011,242013.0,4.0
0.723,0.397,3.0,-9.115,1.0,0.0311,0.88,9.12e-05,0.125,0.348,123.987,140042.0,4.0
0.7559999999999999,0.77,1.0,-3.502,1.0,0.0343,0.191,0.0,0.178,0.73,119.961,246467.0,4.0
0.623,0.852,7.0,-4.893,1.0,0.125,0.0478,0.0,0.157,0.6,143.059,237520.0,4.0
0.759,0.58,8.0,-6.757000000000001,0.0,0.0986,0.373,0.0,0.381,0.635,121.968,242813.0,4.0
0.8079999999999999,0.3339999999999999,0.0,-10.253,1.0,0.0444,0.755,0.0458,0.142,0.452,125.032,355107.0,4.0
0.605,0.489,10.0,-7.234,0.0,0.174,0.168,2.36e-06,0.187,0.326,147.341,170053.0,4.0
0.6729999999999999,0.429,2.0,-9.63,0.0,0.0382,0.0395,0.00479,0.287,0.505,175.958,251224.0,4.0
0.6890000000000001,0.584,1.0,-5.768,0.0,0.119,0.3389999999999999,0.0,0.297,0.6759999999999999,156.572,191680.0,4.0
0.6729999999999999,0.628,9.0,-5.192,1.0,0.0683,0.0819,0.0,0.0812,0.708,180.21400000000003,263013.0,4.0
0.7170000000000001,0.792,0.0,-2.7030000000000003,1.0,0.0393,0.1989999999999999,0.0,0.423,0.513,126.975,222200.0,4.0
0.561,0.604,8.0,-6.234,1.0,0.254,0.148,0.0,0.737,0.703,213.47,246045.0,5.0
0.485,0.7829999999999999,11.0,-7.82,0.0,0.623,0.346,0.0,0.752,0.154,159.661,184599.0,4.0
0.711,0.753,4.0,-6.461,0.0,0.0766,0.0279999999999999,2.9600000000000005e-05,0.152,0.588,126.051,234360.0,4.0
0.5820000000000001,0.903,9.0,-3.55,1.0,0.0404,0.0182,0.0,0.297,0.7120000000000001,159.98,261747.0,4.0
0.665,0.696,0.0,-5.763,1.0,0.0521,0.337,0.0,0.106,0.711,180.232,227387.0,4.0
0.725,0.825,7.0,-5.54,1.0,0.355,0.3389999999999999,0.0,0.0913,0.79,197.926,213707.0,4.0
0.25,0.215,8.0,-13.675999999999998,0.0,0.037,0.632,0.0717,0.401,0.0746,174.824,195987.0,3.0
0.615,0.8009999999999999,6.0,-3.775,0.0,0.275,0.467,0.0,0.161,0.7140000000000001,182.208,222973.0,4.0
